raw_id,lead_id,sales_exec,assigned_to_user_id_or_blank
9566,5177,,
15846,5614,,
8025,5614,,
15847,5614,,
11980,5075,,
9575,5075,,
9574,5075,,
11981,5075,,
15848,5614,,
4629,5075,,
9576,5338,,
11982,5075,,
15849,5614,,
3103,5443,,
4631,5075,,
2689,5417,,
9579,5339,,
15850,5614,,
9108,5075,,
9578,5075,,
11983,5075,,
9581,5075,,
9580,5340,,
11984,5164,,
4163,5164,,
9584,5075,,
11985,5075,,
9583,5342,,
642,5165,,
11986,5165,,
9112,5166,,
11987,5166,,
9113,5075,,
15854,5614,,
11988,5075,,
4167,5075,,
15855,5614,,
11989,5167,,
11990,5075,,
15857,5614,,
11992,5075,,
15858,5614,,
11993,5169,,
15859,5614,,
4173,5170,,
11994,5170,,
15860,5614,,
15861,5614,,
9598,5348,,
9599,5348,,
9601,5350,,
9600,5349,,
9603,5352,,
9602,5351,,
15863,5614,,
9608,5354,,
15865,5614,,
9610,5075,,
8044,5614,,
9609,5328,,
9612,5356,,
9611,5355,,
9613,5357,,
15867,5614,,
9616,5358,,
2801,5267,,
15869,5614,,
15870,5614,,
12004,5075,,
15871,5614,,
12005,5075,,
15872,5614,,
9131,5075,,
12006,5075,,
15873,5614,,
12007,5174,,
12009,5075,,
12011,5075,,
9635,5359,,
9638,5075,,
15878,5614,,
12012,5175,,
9640,5362,,
12013,5075,,
9639,5075,,
9642,5364,,
9641,5363,,
9644,5366,,
1176,5367,,
15881,5614,,
9647,5075,,
9646,5368,,
8060,5614,,
15882,5614,,
9654,5373,,
15883,5614,,
9653,5372,,
9655,5075,,
9656,5374,,
15885,5614,,
12022,5075,,
9149,5075,,
4203,5075,,
15887,5614,,
12024,5075,,
9664,5075,,
9666,5377,,
9668,5196,,
9667,5378,,
12028,5075,,
9670,5380,,
12029,5177,,
9669,5379,,
12030,5075,,
9671,5075,,
9674,5382,,
9686,5386,,
12035,5075,,
9685,5075,,
1217,5386,,
12037,5180,,
12038,5075,,
9690,5388,,
15902,5614,,
15903,5614,,
9697,5075,,
15904,5614,,
12042,5075,,
9700,5342,,
15905,5614,,
9707,5389,,
9705,5075,,
9706,5075,,
15907,5614,,
12046,5181,,
15908,5614,,
9172,5075,,
8087,5614,,
12047,5075,,
15909,5614,,
15910,5614,,
12049,5182,,
15911,5614,,
12050,5075,,
9716,5391,,
9718,5075,,
12051,5183,,
9717,5392,,
15912,5614,,
1250,5075,,
15913,5614,,
15914,5614,,
9721,5075,,
3089,5449,,
3085,5448,,
9727,5393,,
9729,5394,,
12057,5075,,
9728,5075,,
3109,5439,,
3111,5437,,
9183,5186,,
3113,5418,,
12058,5186,,
3116,5419,,
12059,5075,,
9735,5395,,
15922,5614,,
9737,5397,,
9736,5396,,
15923,5614,,
9738,5075,,
1271,5398,,
15924,5614,,
9740,5398,,
15925,5614,,
15926,5614,,
15930,5614,,
9750,5075,,
9752,5075,,
12066,5285,,
1283,5075,,
4246,5187,,
12067,5187,,
9755,5400,,
9193,5194,,
12068,5194,,
12071,5075,,
9769,5075,,
9768,5402,,
728,5193,,
3227,5607,,
3228,5607,,
12072,5193,,
3231,5607,,
3229,5607,,
3230,5607,,
9773,5075,,
3232,5607,,
3234,5607,,
3235,5607,,
9772,5404,,
3236,5607,,
3239,5607,,
3237,5607,,
3238,5607,,
3240,5607,,
15947,5614,,
3243,5607,,
9775,5406,,
3241,5607,,
3242,5607,,
15948,5614,,
9777,5075,,
9199,5075,,
12074,5075,,
15949,5614,,
9778,5408,,
15950,5614,,
9782,5410,,
9780,5409,,
9781,5075,,
15951,5614,,
9784,5411,,
15952,5614,,
9785,5076,,
15953,5614,,
15954,5614,,
5557,5075,,
9789,5413,,
9790,5414,,
9791,5415,,
15957,5614,,
9793,5417,,
1323,5416,,
9794,5075,,
15959,5614,,
15960,5614,,
9797,5420,,
2051,5075,,
10520,5075,,
15962,5614,,
1330,5422,,
9800,5075,,
15964,5614,,
9802,5424,,
15966,5614,,
15967,5614,,
1334,5075,,
9806,5075,,
9805,5426,,
15968,5396,,
15970,5614,,
9813,5075,,
12085,5192,,
742,5193,,
3640,5614,,
3641,5614,,
3642,5614,,
12086,5193,,
15975,5614,,
9822,5431,,
4266,5194,,
3394,5610,,
3397,5613,,
3644,5614,,
3645,5614,,
3647,5614,,
3395,5611,,
3396,5612,,
3401,5617,,
3403,5614,,
12087,5194,,
3399,5615,,
3400,5616,,
3402,5614,,
3407,5614,,
9823,5432,,
9824,5433,,
9826,5075,,
3408,5614,,
3410,5614,,
3411,5614,,
12088,5075,,
15978,5614,,
3412,5614,,
3414,5614,,
3415,5614,,
15979,5614,,
12089,5075,,
3419,5352,,
9831,5075,,
4268,5075,,
9832,5075,,
12090,5195,,
3431,5614,,
3432,5614,,
3435,5614,,
747,5196,,
12091,5196,,
15984,5614,,
9839,5437,,
15985,5614,,
9840,5438,,
9842,5439,,
9844,5075,,
15987,5614,,
9843,5440,,
15988,5614,,
12094,5199,,
15989,5614,,
9220,5075,,
15991,5614,,
12095,5075,,
9852,5075,,
9854,5443,,
3488,5614,,
3490,5614,,
3491,5614,,
3492,5614,,
3494,5614,,
3493,5614,,
9860,5075,,
3496,5614,,
3498,5614,,
3499,5614,,
3500,5101,,
3503,5614,,
3501,5614,,
3502,5614,,
9862,5075,,
3506,5614,,
3507,5614,,
1394,5445,,
3504,5614,,
3505,5614,,
9864,5075,,
16001,5614,,
9870,5447,,
16002,5614,,
3530,5614,,
3533,5614,,
9873,5448,,
3535,5614,,
16004,5614,,
3539,5614,,
9874,5075,,
3540,5614,,
3541,5614,,
9876,5075,,
9877,5075,,
16006,5614,,
16007,5614,,
16008,5614,,
16009,5614,,
16010,5614,,
12106,5075,,
16011,5614,,
9887,5449,,
3572,5614,,
3573,5614,,
3575,5614,,
16012,5614,,
3578,5614,,
3579,5614,,
16013,5614,,
3581,5614,,
3582,5614,,
9895,5454,,
3586,5614,,
16014,5614,,
9894,5453,,
3588,5614,,
3590,5614,,
12108,5075,,
3592,5614,,
3594,5614,,
3595,5614,,
765,5202,,
3597,5614,,
3598,5614,,
3600,5614,,
9234,5202,,
12109,5202,,
3602,5614,,
3603,5614,,
3601,5614,,
16017,5614,,
3604,5614,,
3606,5614,,
9902,5455,,
9903,5456,,
16018,5614,,
9905,5075,,
12110,5203,,
16019,5614,,
4289,5203,,
16020,5614,,
12111,5075,,
9908,5075,,
3620,5614,,
1440,5459,,
3622,5614,,
16022,5614,,
9237,5204,,
12112,5204,,
3626,5614,,
3627,5614,,
1442,5461,,
3629,5614,,
3630,5614,,
3631,5614,,
9911,5461,,
3633,5614,,
12113,5205,,
3634,5614,,
3635,5614,,
16024,5614,,
3636,5614,,
3638,5614,,
3637,5614,,
9239,5075,,
3651,5614,,
12114,5075,,
3654,5614,,
3652,5614,,
3656,5618,,
12115,5206,,
9920,5075,,
16029,5614,,
8208,5614,,
9924,5462,,
3672,5291,,
16032,5614,,
9928,5075,,
16034,5614,,
9930,5075,,
16035,5614,,
9932,5465,,
16036,5614,,
9246,5075,,
12121,5075,,
16037,5614,,
3716,5614,,
12122,5075,,
3717,5614,,
3720,5368,,
16039,5614,,
1472,5466,,
16041,5614,,
9943,5467,,
9948,5075,,
3756,5614,,
3757,5614,,
16045,5614,,
9947,5469,,
9950,5470,,
3758,5614,,
3760,5614,,
3761,5614,,
3762,5614,,
3764,5614,,
3765,5614,,
16047,5614,,
9951,5471,,
13258,5075,,
3767,5614,,
3768,5614,,
3769,5614,,
3766,5614,,
16048,5614,,
3770,5614,,
3772,5614,,
3773,5614,,
16049,5614,,
16050,5614,,
3775,5614,,
3776,5614,,
3778,5614,,
3780,5614,,
3781,5516,,
9957,5075,,
3782,5614,,
3784,5614,,
3785,5614,,
3786,5614,,
9255,5075,,
3788,5614,,
3789,5614,,
9960,5474,,
3787,5614,,
12130,5075,,
3791,5144,,
12131,5075,,
5014,5474,,
3797,5075,,
4310,5075,,
16054,5614,,
3799,5075,,
1915,5075,,
3802,5075,,
12132,5075,,
3803,5077,,
16055,5614,,
16056,5614,,
16058,5614,,
16059,5614,,
3816,5080,,
3817,5075,,
5462,5075,,
13284,5075,,
9968,5075,,
16061,5614,,
16062,5614,,
9970,5477,,
3828,5075,,
3829,5075,,
16063,5614,,
3830,5075,,
3832,5075,,
3833,5075,,
12133,5075,,
16064,5614,,
9973,5477,,
3836,5075,,
3837,5075,,
4312,5075,,
3834,5075,,
16065,5614,,
5027,5477,,
16067,5614,,
3853,5075,,
3854,5075,,
16068,5614,,
16069,5614,,
3857,5075,,
16070,5614,,
3855,5086,,
3860,5075,,
3862,5075,,
3867,5075,,
3864,5075,,
3868,5087,,
16071,5614,,
3869,5088,,
3872,5075,,
9983,5075,,
3876,5091,,
16072,5614,,
16073,5614,,
3877,5092,,
9990,5480,,
3883,5075,,
9989,5479,,
3890,5091,,
9992,5482,,
12137,5210,,
9993,5483,,
9996,5075,,
12138,5075,,
3929,5099,,
9264,5075,,
410,5100,,
3930,5075,,
12139,5075,,
3933,5100,,
3931,5104,,
3938,5102,,
3936,5075,,
3937,5101,,
3939,5075,,
3942,5103,,
1534,5480,,
3948,5102,,
3949,5103,,
10004,5482,,
16086,5614,,
10006,5075,,
3952,5104,,
3953,5075,,
16087,5614,,
3950,5075,,
10008,5484,,
3955,5105,,
3956,5075,,
3957,5075,,
3954,5099,,
16088,5614,,
10010,5485,,
16089,5614,,
3960,5106,,
3961,5107,,
3958,5075,,
16090,5614,,
3964,5110,,
3965,5075,,
16091,5614,,
3962,5108,,
443,5111,,
8271,5614,,
16092,5614,,
16093,5614,,
16094,5614,,
16095,5614,,
3979,5075,,
3980,5075,,
16096,5614,,
3982,5075,,
3983,5114,,
3984,5075,,
3981,5075,,
16097,5614,,
10022,5476,,
3986,5075,,
3987,5116,,
3988,5075,,
3985,5115,,
16098,5614,,
3991,5119,,
3989,5117,,
16099,5614,,
16100,5614,,
10029,5488,,
4003,5075,,
4004,5075,,
10028,5487,,
484,5075,,
4005,5075,,
16102,5614,,
4008,5075,,
4010,5122,,
4011,5075,,
4012,5075,,
4014,5075,,
16105,5614,,
10032,5490,,
4015,5124,,
4026,5075,,
10034,5075,,
16107,5614,,
10037,5492,,
4028,5124,,
10039,5075,,
4032,5127,,
4034,5075,,
4038,5075,,
4039,5132,,
4036,5129,,
4040,5130,,
4042,5129,,
4043,5132,,
4044,5130,,
10043,5494,,
4058,5075,,
4059,5075,,
4060,5075,,
4061,5134,,
4062,5075,,
4064,5135,,
4065,5075,,
4066,5075,,
10045,5495,,
4073,5075,,
16119,5614,,
12146,5075,,
4074,5075,,
16120,5614,,
4078,5075,,
4079,5138,,
12147,5075,,
10053,5075,,
4084,5142,,
4085,5143,,
4082,5140,,
16123,5614,,
4086,5144,,
1584,5075,,
10056,5075,,
10055,5075,,
4096,5140,,
4097,5148,,
4159,5075,,
4160,5075,,
4161,5075,,
4104,5075,,
4106,5151,,
5648,5075,,
4103,5150,,
4105,5075,,
4109,5153,,
4107,5152,,
16128,5614,,
4111,5154,,
4116,5151,,
4117,5153,,
2132,5075,,
4119,5155,,
4120,5156,,
10066,5075,,
4125,5075,,
4126,5075,,
4127,5157,,
12149,5211,,
10068,5498,,
4131,5159,,
12150,5075,,
10067,5075,,
1599,5498,,
10071,5075,,
4138,5075,,
4139,5075,,
4140,5075,,
4809,5400,,
4142,5160,,
4143,5075,,
4144,5161,,
4145,5162,,
4146,5075,,
4148,5075,,
10073,5075,,
4162,5075,,
4164,5075,,
4165,5165,,
4168,5167,,
4169,5075,,
4166,5166,,
650,5170,,
4171,5075,,
4172,5169,,
5169,5075,,
5167,5075,,
4185,5075,,
4183,5075,,
4184,5075,,
4186,5174,,
4190,5075,,
4191,5175,,
9278,5075,,
4188,5075,,
4192,5075,,
12153,5075,,
12154,5075,,
4208,5177,,
4209,5075,,
16144,5614,,
680,5075,,
4201,5075,,
4207,5075,,
16145,5614,,
10085,5500,,
12155,5212,,
16146,5614,,
10087,5502,,
4216,5180,,
4217,5075,,
12156,5213,,
4214,5075,,
8326,5614,,
16147,5614,,
4221,5075,,
4225,5181,,
16148,5614,,
4226,5075,,
4228,5182,,
4229,5075,,
12157,5214,,
4336,5214,,
16149,5614,,
4230,5183,,
4236,5075,,
4237,5186,,
10095,5075,,
9283,5215,,
4238,5075,,
12158,5215,,
4245,5285,,
4247,5194,,
4253,5075,,
4251,5193,,
12159,5075,,
4250,5075,,
730,5075,,
4338,5075,,
1630,5504,,
10101,5075,,
4265,5193,,
12160,5075,,
4264,5192,,
10100,5075,,
4269,5195,,
4270,5196,,
4267,5075,,
10105,5075,,
4273,5199,,
4274,5075,,
9285,5075,,
10649,5075,,
4285,5075,,
2180,5075,,
4290,5075,,
4287,5075,,
4288,5202,,
4293,5075,,
4291,5204,,
771,5206,,
4292,5205,,
12161,5216,,
4300,5075,,
4301,5075,,
4309,5075,,
10108,5507,,
4317,5075,,
10109,5508,,
4311,5075,,
4318,5075,,
4316,5210,,
4325,5075,,
4326,5075,,
10111,5075,,
4329,5075,,
4328,5211,,
4332,5075,,
4335,5213,,
4376,5075,,
4377,5075,,
4333,5075,,
4334,5212,,
4339,5075,,
10113,5075,,
4337,5215,,
4340,5216,,
4383,5075,,
4346,5219,,
4347,5075,,
4345,5218,,
12166,5218,,
16169,5614,,
4356,5075,,
4357,5075,,
8348,5614,,
4359,5222,,
12167,5219,,
4365,5222,,
16170,5614,,
12168,5075,,
4366,5225,,
4367,5226,,
4388,5231,,
4373,5075,,
4374,5075,,
849,5075,,
16174,5614,,
16175,5614,,
4387,5230,,
4384,5229,,
4404,5075,,
4420,5075,,
4396,5233,,
871,5232,,
4395,5075,,
10126,5509,,
16176,5614,,
4399,5075,,
10124,5075,,
4397,5075,,
10125,5075,,
16177,5614,,
10127,5510,,
4408,5238,,
4413,5075,,
4409,5239,,
4411,5241,,
4412,5075,,
4414,5242,,
4410,5240,,
16178,5614,,
4416,5244,,
4418,5246,,
10128,5075,,
10130,5075,,
16180,5614,,
16181,5614,,
4435,5252,,
16182,5614,,
4355,5220,,
4437,5075,,
4439,5255,,
12176,5220,,
4440,5256,,
4448,5262,,
9302,5075,,
4445,5260,,
12177,5075,,
16185,5614,,
4451,5075,,
4450,5075,,
4457,5075,,
12178,5075,,
16188,5614,,
4458,5267,,
4358,5221,,
12179,5221,,
12180,5222,,
4467,5270,,
4468,5075,,
16189,5614,,
6764,5607,,
4469,5075,,
16190,5614,,
16191,5614,,
16192,5614,,
4484,5075,,
16193,5614,,
16194,5614,,
4482,5075,,
4485,5075,,
4488,5075,,
4489,5075,,
4490,5277,,
4493,5075,,
10152,5075,,
4501,5283,,
4502,5075,,
4504,5284,,
4505,5285,,
4506,5286,,
10153,5075,,
16198,5614,,
10156,5511,,
9311,5222,,
16200,5614,,
12186,5222,,
4517,5075,,
10158,5075,,
843,5225,,
16201,5614,,
12187,5225,,
4528,5075,,
4529,5290,,
10160,5512,,
1694,5075,,
4531,5292,,
4532,5293,,
4530,5291,,
10165,5075,,
4535,5295,,
4536,5296,,
4537,5075,,
10164,5075,,
12188,5226,,
16203,5614,,
16204,5614,,
4538,5256,,
4543,5298,,
4545,5299,,
10167,5075,,
16205,5614,,
4551,5300,,
4552,5075,,
1027,5075,,
4549,5075,,
16206,5614,,
4554,5302,,
4567,5075,,
4568,5310,,
4558,5075,,
4569,5311,,
16207,5614,,
10172,5514,,
10173,5075,,
4560,5306,,
16208,5614,,
10174,5515,,
4565,5075,,
1051,5075,,
16209,5614,,
16210,5614,,
4571,5312,,
4578,5318,,
16211,5614,,
4575,5315,,
16212,5614,,
5479,5075,,
4372,5075,,
12193,5075,,
16213,5614,,
16214,5614,,
10178,5075,,
9319,5075,,
10177,5075,,
12194,5075,,
10180,5516,,
10179,5075,,
851,5075,,
5632,5075,,
5633,5075,,
5634,5075,,
5635,5075,,
2323,5075,,
12195,5075,,
4375,5227,,
16216,5614,,
12196,5227,,
4602,5075,,
4603,5075,,
4604,5325,,
10181,5075,,
8395,5614,,
16217,5246,,
4606,5327,,
12197,5075,,
4618,5256,,
4620,5177,,
4608,5329,,
4609,5075,,
4607,5328,,
16218,5614,,
12198,5075,,
10183,5075,,
4378,5228,,
16220,5614,,
4628,5075,,
12199,5228,,
4633,5339,,
4634,5340,,
16221,5614,,
16222,5614,,
4630,5338,,
4638,5075,,
1113,5341,,
16223,5614,,
4664,5075,,
1142,5355,,
10188,5517,,
4652,5348,,
16227,5614,,
4654,5349,,
4655,5350,,
4656,5351,,
10190,5518,,
4689,5359,,
4657,5352,,
4658,5075,,
16228,5614,,
4662,5354,,
4663,5328,,
4660,5075,,
12204,5075,,
4667,5357,,
4669,5075,,
4671,5075,,
4670,5358,,
9330,5229,,
12205,5229,,
16235,5614,,
4692,5075,,
4694,5362,,
4696,5364,,
4695,5363,,
16236,5614,,
16237,5614,,
4699,5367,,
4700,5368,,
1175,5366,,
12208,5230,,
9334,5231,,
16238,5614,,
4710,5374,,
16239,5614,,
12209,5231,,
4708,5373,,
8418,5614,,
10202,5075,,
10203,5075,,
1190,5375,,
10204,5075,,
16240,5614,,
10206,5075,,
1735,5075,,
10205,5519,,
16241,5614,,
10207,5520,,
4720,5377,,
4721,5378,,
4722,5196,,
8421,5614,,
4724,5380,,
4725,5075,,
4723,5379,,
16242,5614,,
4728,5382,,
8422,5614,,
16243,5614,,
4738,5385,,
4739,5075,,
16244,5614,,
4740,5386,,
16245,5614,,
4744,5388,,
16246,5614,,
1748,5075,,
4394,5232,,
4749,5075,,
10217,5075,,
16247,5614,,
4754,5342,,
10218,5075,,
12215,5232,,
16248,5614,,
9341,5075,,
16249,5614,,
16250,5614,,
12216,5075,,
1237,5075,,
4760,5075,,
4770,5391,,
873,5233,,
4771,5392,,
12217,5233,,
16251,5614,,
12218,5075,,
1241,5390,,
4773,5075,,
4774,5075,,
4775,5075,,
10221,5075,,
4772,5075,,
4782,5075,,
16252,5614,,
16253,5614,,
12220,5075,,
10223,5521,,
16254,5614,,
16255,5614,,
4789,5395,,
4790,5396,,
10226,5522,,
4792,5075,,
4793,5075,,
4794,5398,,
10227,5075,,
12221,5234,,
16256,5614,,
16257,5614,,
16258,5614,,
9347,5235,,
4804,5075,,
16259,5614,,
12222,5235,,
4806,5075,,
4808,5075,,
10231,5075,,
10232,5075,,
16260,5614,,
16261,5614,,
4821,5401,,
4823,5075,,
4824,5403,,
4825,5075,,
16262,5614,,
4828,5405,,
4826,5404,,
16263,5614,,
4833,5075,,
4834,5409,,
16264,5614,,
4831,5075,,
4836,5410,,
4837,5075,,
4838,5411,,
4835,5075,,
16266,5614,,
9350,5075,,
4842,5075,,
12225,5075,,
8445,5614,,
4843,5413,,
1322,5415,,
16267,5614,,
4847,5417,,
4848,5075,,
4849,5418,,
4853,5422,,
4850,5419,,
16269,5614,,
4854,5075,,
4856,5424,,
4857,5075,,
4858,5425,,
16270,5614,,
10247,5527,,
4860,5075,,
10249,5075,,
4865,5075,,
4867,5075,,
10248,5075,,
10251,5075,,
4869,5428,,
10250,5075,,
16272,5274,,
9354,5238,,
12229,5238,,
4878,5433,,
4879,5434,,
4880,5075,,
10252,5075,,
10253,5075,,
16274,5614,,
4884,5436,,
10256,5075,,
4886,5075,,
10255,5075,,
886,5239,,
12230,5239,,
4893,5437,,
12231,5240,,
4895,5075,,
4896,5439,,
4897,5440,,
10257,5529,,
10258,5075,,
10260,5075,,
16278,5614,,
10259,5075,,
4898,5075,,
4906,5075,,
888,5241,,
12232,5241,,
4908,5443,,
12233,5075,,
4914,5075,,
10261,5075,,
4913,5075,,
16280,5614,,
4917,5445,,
4916,5075,,
10262,5075,,
12234,5075,,
16282,5614,,
4927,5448,,
4924,5447,,
16283,5614,,
891,5242,,
4929,5075,,
4931,5075,,
16285,5614,,
9360,5242,,
12235,5242,,
16286,5614,,
4941,5449,,
4943,5075,,
10271,5075,,
4415,5243,,
4946,5075,,
12236,5243,,
9362,5244,,
12237,5244,,
4948,5453,,
4949,5454,,
10272,5075,,
10273,5075,,
4956,5455,,
4963,5459,,
4964,5460,,
4965,5461,,
4961,5075,,
4957,5456,,
4959,5075,,
4962,5075,,
4958,5457,,
12239,5246,,
10275,5530,,
10277,5075,,
16290,5614,,
10276,5075,,
1808,5075,,
10278,5531,,
4980,5463,,
16293,5614,,
4978,5462,,
12241,5075,,
4983,5075,,
4985,5075,,
4986,5465,,
10284,5075,,
16296,5614,,
4421,5075,,
10286,5533,,
4995,5466,,
4997,5467,,
10285,5532,,
12242,5075,,
5001,5469,,
10287,5534,,
5004,5470,,
5003,5075,,
5011,5075,,
5005,5471,,
16298,5614,,
5013,5473,,
10291,5075,,
5023,5476,,
5024,5477,,
10292,5075,,
5022,5075,,
5029,5478,,
1504,5477,,
16301,5614,,
10296,5535,,
5037,5075,,
10298,5536,,
5043,5479,,
10297,5075,,
1524,5483,,
16303,5614,,
5044,5480,,
5047,5483,,
5050,5075,,
10299,5075,,
10300,5075,,
10302,5075,,
5056,5479,,
10301,5537,,
10304,5538,,
16305,5614,,
5058,5482,,
5060,5075,,
10303,5075,,
5057,5480,,
16306,5614,,
5062,5484,,
5063,5075,,
5064,5485,,
10305,5075,,
16307,5614,,
16309,5614,,
16310,5614,,
5076,5476,,
10309,5075,,
10312,5075,,
5091,5492,,
5092,5493,,
5090,5491,,
5082,5487,,
5086,5490,,
5088,5075,,
5084,5489,,
5085,5075,,
5093,5075,,
10313,5075,,
5098,5075,,
5099,5495,,
10314,5539,,
10315,5075,,
10317,5075,,
5104,5496,,
10316,5540,,
16314,5614,,
5107,5075,,
5108,5075,,
1849,5075,,
5106,5497,,
16315,5614,,
5111,5075,,
10319,5541,,
5109,5075,,
5110,5075,,
16316,5614,,
10320,5075,,
1852,5542,,
8496,5233,,
5140,5501,,
5139,5500,,
16317,5233,,
5123,5075,,
5125,5075,,
16318,5614,,
5121,5075,,
5122,5498,,
10321,5542,,
5127,5075,,
16320,5614,,
12256,5252,,
16321,5614,,
8501,5614,,
4436,5253,,
16322,5614,,
5149,5075,,
12257,5253,,
8502,5614,,
16323,5614,,
16324,5614,,
5152,5075,,
5153,5504,,
5150,5503,,
5155,5075,,
9383,5075,,
5159,5075,,
5161,5506,,
12258,5075,,
5163,5508,,
5164,5478,,
5165,5075,,
5162,5507,,
4438,5254,,
12259,5254,,
16327,5614,,
8506,5614,,
5178,5075,,
5179,5075,,
16328,5614,,
10341,5544,,
5181,5510,,
5182,5075,,
10340,5075,,
12260,5255,,
16329,5614,,
5186,5075,,
10342,5545,,
10343,5075,,
5184,5075,,
12261,5256,,
1875,5075,,
16330,5614,,
16331,5614,,
10345,5075,,
10347,5075,,
10346,5075,,
16333,5595,,
10349,5075,,
1879,5075,,
16334,5614,,
10351,5075,,
5205,5075,,
5206,5075,,
5207,5075,,
10350,5075,,
16336,5614,,
9388,5258,,
5210,5511,,
16337,5614,,
4442,5258,,
10353,5075,,
10354,5075,,
10356,5075,,
5217,5075,,
5218,5075,,
5219,5075,,
10355,5075,,
12263,5258,,
10358,5075,,
16338,5614,,
5221,5075,,
10357,5075,,
5220,5513,,
5226,5514,,
5227,5075,,
10359,5075,,
16339,5232,,
5228,5515,,
16340,5614,,
5232,5075,,
5233,5075,,
5234,5516,,
16342,5614,,
8521,5614,,
16343,5614,,
12266,5260,,
5244,5518,,
16344,5614,,
16345,5614,,
16346,5614,,
16347,5614,,
5256,5075,,
5258,5075,,
5259,5519,,
5260,5075,,
10376,5075,,
5261,5520,,
16349,5213,,
9394,5262,,
12269,5262,,
10377,5075,,
16350,5214,,
16351,5614,,
5271,5075,,
5272,5075,,
10379,5075,,
4449,5075,,
5275,5075,,
1911,5075,,
16352,5218,,
10382,5075,,
5280,5522,,
10381,5075,,
12270,5075,,
10384,5075,,
10383,5075,,
12271,5075,,
5281,5075,,
8532,5614,,
16353,5614,,
10385,5075,,
5285,5075,,
12272,5075,,
16354,5614,,
16355,5614,,
16356,5614,,
5304,5075,,
5302,5075,,
5303,5075,,
5305,5075,,
5301,5527,,
16357,5220,,
5307,5075,,
5308,5528,,
5309,5075,,
16359,5614,,
5312,5075,,
5313,5075,,
10392,5075,,
5310,5075,,
10394,5075,,
16360,5614,,
5315,5075,,
5317,5075,,
10393,5075,,
10395,5075,,
16361,5240,,
5325,5075,,
5326,5075,,
5327,5075,,
5329,5530,,
5330,5075,,
5331,5075,,
16362,5614,,
5332,5531,,
16363,5614,,
5339,5532,,
5340,5533,,
5341,5534,,
16364,5614,,
16365,5258,,
5345,5075,,
16366,5614,,
16367,5614,,
5352,5536,,
5353,5075,,
5350,5535,,
10409,5075,,
5355,5537,,
5356,5075,,
5357,5075,,
10408,5075,,
12278,5075,,
16368,5614,,
10411,5075,,
5359,5075,,
1941,5075,,
5358,5538,,
16369,5614,,
16370,5270,,
12279,5267,,
5363,5075,,
4459,5075,,
5366,5075,,
5367,5075,,
5368,5539,,
16371,5614,,
12280,5075,,
5370,5540,,
5372,5075,,
16372,5614,,
5374,5075,,
5373,5541,,
16373,5614,,
16375,5614,,
10420,5075,,
16376,5437,,
10422,5075,,
16377,5614,,
10424,5075,,
10423,5075,,
16378,5614,,
10426,5075,,
5395,5544,,
5396,5545,,
5398,5075,,
5399,5075,,
5400,5075,,
5402,5075,,
5403,5075,,
5404,5075,,
5401,5075,,
5407,5075,,
5408,5075,,
16381,5492,,
5411,5075,,
5412,5075,,
5409,5075,,
16383,5614,,
16384,5614,,
16385,5614,,
10440,5075,,
16386,5614,,
10442,5075,,
5430,5075,,
5431,5075,,
5432,5075,,
10441,5075,,
16387,5614,,
5435,5075,,
5436,5075,,
1974,5075,,
10443,5075,,
5433,5075,,
5434,5075,,
5445,5075,,
5446,5075,,
5439,5075,,
5448,5075,,
12288,5270,,
16388,5614,,
10444,5075,,
16389,5614,,
12289,5075,,
5449,5075,,
12290,5075,,
16390,5614,,
5463,5075,,
5464,5075,,
1939,5075,,
16391,5614,,
16392,5614,,
5473,5075,,
5474,5075,,
16393,5614,,
16394,5614,,
5476,5075,,
5478,5075,,
10451,5075,,
16395,5614,,
10452,5075,,
1970,5075,,
1984,5075,,
5494,5075,,
16396,5614,,
5496,5075,,
5497,5075,,
5498,5075,,
10453,5075,,
10454,5075,,
16397,5614,,
10455,5075,,
10456,5075,,
3497,5614,,
5506,5075,,
5507,5075,,
5508,5075,,
1988,5075,,
5505,5075,,
16398,5614,,
16399,5614,,
5511,5075,,
5509,5075,,
16400,5614,,
5520,5547,,
5517,5075,,
5524,5075,,
1998,5075,,
5522,5075,,
5525,5075,,
5523,5075,,
16402,5614,,
16403,5614,,
4478,5075,,
10463,5075,,
12299,5075,,
16404,5614,,
10467,5075,,
10466,5547,,
5545,5075,,
16405,5614,,
10468,5075,,
16406,5614,,
4481,5274,,
958,5274,,
2000,5075,,
5547,5075,,
12302,5274,,
10470,5075,,
5552,5075,,
5553,5075,,
12303,5075,,
16409,5614,,
5555,5075,,
5556,5075,,
9429,5275,,
16410,5614,,
4483,5275,,
5565,5075,,
12304,5275,,
16411,5614,,
5567,5075,,
5568,5075,,
5569,5571,,
16412,5614,,
12305,5075,,
5577,5075,,
12306,5075,,
5574,5075,,
5576,5075,,
16413,5411,,
8592,5411,,
963,5276,,
5579,5075,,
5580,5075,,
5581,5075,,
9432,5276,,
4486,5276,,
12307,5276,,
5590,5075,,
5601,5075,,
5603,5075,,
4487,5276,,
12308,5276,,
5599,5075,,
5600,5075,,
5602,5075,,
16417,5614,,
12309,5075,,
5604,5075,,
5611,5075,,
16418,5614,,
966,5075,,
9435,5075,,
5614,5386,,
12310,5075,,
5613,5075,,
12311,5277,,
10491,5075,,
10492,5075,,
5616,5075,,
16420,5614,,
2024,5075,,
10493,5075,,
16421,5614,,
12314,5075,,
16422,5614,,
